batsman_id,batsman_name,bowler_id,bowler_name,comm_text,dismissal_type,inns,is_dismissal,match,over_ball,runs,series
625383,Jasprit Bumrah,550215,Kagiso Rabada,"short but down leg, Bumrah tries to pull but is nowhere near the pull",,2.0,False,1122276,73.1,0,18065
625383,Jasprit Bumrah,550215,Kagiso Rabada,"short around off, Bumrah sways out of the line, 137 kph",,2.0,False,1122276,73.2,0,18065
625383,Jasprit Bumrah,550215,Kagiso Rabada,"full delivery outside off, the ball seams away and beats the bat.",,2.0,False,1122276,73.3,0,18065
625383,Jasprit Bumrah,550215,Kagiso Rabada,"edged and the innings is done. 140 kph, full delivery outside off, the ball swings away. Bumrah's outside edge is found and flies to Elgar at fourth slip for a comfortable catch",caught,2.0,True,1122276,73.4,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"full delivery to start outside off, driven to mid-on",,3.0,False,1122276,0.1,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,drifts down leg. 137 kph,,3.0,False,1122276,0.2,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"lovely channel, full delivery outside off, 133 kph, nice leave from Markram",,3.0,False,1122276,0.3,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"this one shapes away, good length outside off, left alone",,3.0,False,1122276,0.4,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"good length around off, not as much movement, pushed to mid-on",,3.0,False,1122276,0.5,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"nice length, around off, defended",,3.0,False,1122276,0.6,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"Shami doesn't get there. Off the pair. Kohli is frustrated. Short and wide outside off, Elgar was anticipating that length, sits back and pulls towards wide mid-on. Shami runs across from mid-on, keeps his eyes on the ball but the ball evades him very late, fingertips. <b>Dropped I guess</b>",,3.0,False,1122276,1.1,2,18065
230852,Dean Elgar,625383,Jasprit Bumrah,,,3.0,False,1122276,1.2,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"a good length delivery angles away outside off, Elgar drops his hands and lets it go",,3.0,False,1122276,1.3,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"good length around middle and leg, solidly behind the line. Full face of the bat",,3.0,False,1122276,1.4,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"140 kph, good length outside off, Elgar withdraws his bat quite late, off the edge to third slip, straight down",,3.0,False,1122276,1.5,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"nicely done. 138 kph, on a length around off, defended away",,3.0,False,1122276,1.6,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"good length outside off, Markram stays back and punches through cover. Let the ball come to him. Bhuvneshwar isn't the quickest, so he has to be fuller",,3.0,False,1122276,2.1,4,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"looks for that same shot again. Short and wide, the ball swinging away, off the outside edge through gully. <strong>A thick outside edge</strong>, drove at it with hard hands",,3.0,False,1122276,2.2,4,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"nice front foot stride to defend, full around off, blocked",,3.0,False,1122276,2.3,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"good length around off, 129 kph, another push to cover",,3.0,False,1122276,2.4,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"good length but on the pads, worked to square leg",,3.0,False,1122276,2.5,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"nicely bowled again, full around off, hardly any movement. Markram defends.",,3.0,False,1122276,2.6,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"good single, on the pads, nudged towards square leg. Dhawan is there, banished from the slips. Kohli is not happy there is one",,3.0,False,1122276,3.1,1,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"inside-edged through square leg for a couple more. Full delivery around off, takes the inside edge.",,3.0,False,1122276,3.2,2,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"great leave. Good length outside off, sees no reason to play so withdraws his bat. Very probing line",,3.0,False,1122276,3.3,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length around off, 141 kph, defended back",,3.0,False,1122276,3.4,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length around off, seams back in, inside-edged into the body",,3.0,False,1122276,3.5,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length around off, 139 kph, making Markram play all the time, excellent over. Defended watchfully",,3.0,False,1122276,3.6,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"good length on the pads, wobbly movement, Elgar is squared up but defends",,3.0,False,1122276,4.1,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"beauty. 130 kph, like the first-innings dismissal. On a length around off, the ball seams away late and beats the bat",,3.0,False,1122276,4.2,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"lovely bowling. Angled away outside off, Elgar pokes at that and beats the bat. He feels he needs to play because Bhuvneshwar can swing the ball both ways",,3.0,False,1122276,4.3,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"on a length around off, 130 kph, defended",,3.0,False,1122276,4.4,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"131 kph, full delivery around off, gets a more positive stride towards the pitch to defend",,3.0,False,1122276,4.5,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"nibble. On a length around off, 130 ks, shovelled towards square leg. That one came back in",,3.0,False,1122276,4.6,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length outside off, 140 kph. Markram, this time, gets right behind the line. Slowly increasing in intent these two",,3.0,False,1122276,5.1,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"on the pads and flicked away into the gap for four. Too straight, Markram flicks him away. Saw a gap and found it. Didn't fall over",,3.0,False,1122276,5.2,4,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length around off, 139 kph, defended to mid-on",,3.0,False,1122276,5.3,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"oh yes. Shot! 139 kph, a touch short outside off from Bumrah, Markram stands tall, transfers his weight back as he sees the shorter length and then nails a punch through cover point",,3.0,False,1122276,5.4,4,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"139 kph, good length outside off, the ball coming back in, blocked away",,3.0,False,1122276,5.5,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"full delivery outside off, 141 kph, pushed to mid-off. Just a hint of seam movement.",,3.0,False,1122276,5.6,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"good length, the ball swinging back in, Elgar is behind the line to defend",,3.0,False,1122276,6.1,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"good length delivery outside off, Elgar watches the ball onto his bat even as it climbs steeply and hits the splice, forcing one hand off",,3.0,False,1122276,6.2,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"good leave. Left on line, sees the ball wider outside off and lets it go",,3.0,False,1122276,6.3,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"full around off, 133 kph, Elgar shovels a flick towards midwicket via the bottom hand",,3.0,False,1122276,6.4,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"full again outside off, clipped into the leg side",,3.0,False,1122276,6.5,0,18065
230852,Dean Elgar,326016,Bhuvneshwar Kumar,"shuffles right across, 132 kph, good length around off, shovelled to square leg",,3.0,False,1122276,6.6,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"back of a length outside off, 140 kph, Markram gets on top of the bounce and defends. Bumrah needs to be fuller than that",,3.0,False,1122276,7.1,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"good length on off, again a tad short, easily blocked",,3.0,False,1122276,7.2,0,18065
600498,Aiden Markram,625383,Jasprit Bumrah,"full on middle and leg, shovelled away through midwicket, 133 kph",,3.0,False,1122276,7.3,1,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"138 kph, good length around off, Elgar is nicely behind the line to push to mid-on",,3.0,False,1122276,7.4,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"on a length but the line isn't great, on the hips, easily played to midwicket",,3.0,False,1122276,7.5,0,18065
230852,Dean Elgar,625383,Jasprit Bumrah,"good leave. Better line, nice length, around off. Elgar lifts the bat and lets it go",,3.0,False,1122276,7.6,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"134 kph, full delivery outside off, no shot offered",,3.0,False,1122276,8.1,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"full delivery outside off, the ball swings away. That full length drew the drive and that movement beat the bat",,3.0,False,1122276,8.2,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"136 kph, misread the length of that slightly. Full and wide outside off, Markram lets this one go too",,3.0,False,1122276,8.3,0,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"beautiful again. There is a deep point in place but the ball is caressed through cover. On a length and a tad wide, sliced through cover point. Splendid timing and execution",,3.0,False,1122276,8.4,4,18065
600498,Aiden Markram,326016,Bhuvneshwar Kumar,"full and wide outside off, 129 kph, left alone. Gets forward this time.",,3.0,False,1122276,8.5,0,18065
